"";"V0011";"V0300";"V0010";"V6036";"mun7";"V0601f";"ge_pia"
"257237";"2408102004016";2980452;16,6286574336937;0;2408102;"Feminino";"[0,15)"
"257243";"2408102004016";2989761;31,5900015805818;0;2408102;"Masculino";"[0,15)"
"257269";"2408102004016";3089397;17,7613214643972;0;2408102;"Feminino";"[0,15)"
"257298";"2408102004016";3246967;24,4211141899338;0;2408102;"Masculino";"[0,15)"
"257430";"2408102004016";3833506;24,0982379332459;0;2408102;"Masculino";"[0,15)"
"257490";"2408102004016";4058094;20,5866700721659;0;2408102;"Feminino";"[0,15)"
"257527";"2408102004016";4163659;30,7456178414938;0;2408102;"Masculino";"[0,15)"
"257605";"2408102004016";4492934;24,1681383882454;0;2408102;"Feminino";"[0,15)"
"257839";"2408102004016";5248928;27,6285588945107;0;2408102;"Masculino";"[0,15)"
"257852";"2408102004016";5292497;18,1927180713418;0;2408102;"Feminino";"[0,15)"
"257915";"2408102004016";5536659;15,8807142230045;0;2408102;"Masculino";"[0,15)"
"257978";"2408102004016";5756193;13,4054367293128;0;2408102;"Feminino";"[0,15)"
"257983";"2408102004016";5794672;21,8994372198891;0;2408102;"Masculino";"[0,15)"
"258108";"2408102004016";6163951;33,6895857648108;0;2408102;"Masculino";"[0,15)"
"258164";"2408102004017";185241;29,5809504585694;0;2408102;"Masculino";"[0,15)"
"258394";"2408102004017";1072573;20,6568088055629;0;2408102;"Feminino";"[0,15)"
"258465";"2408102004017";1377925;18,5761748059797;0;2408102;"Masculino";"[0,15)"
"258668";"2408102004017";2190859;9,0015884611687;0;2408102;"Masculino";"[0,15)"
"258669";"2408102004017";2190859;9,0015884611687;0;2408102;"Masculino";"[0,15)"
"258718";"2408102004017";2389479;21,2737885843784;0;2408102;"Masculino";"[0,15)"
"258777";"2408102004017";2535691;17,26057240368;0;2408102;"Masculino";"[0,15)"
"258797";"2408102004017";2610506;12,4769720261547;0;2408102;"Feminino";"[0,15)"
"258815";"2408102004017";2712414;24,0469810846034;0;2408102;"Masculino";"[0,15)"
"258820";"2408102004017";2719370;14,6898129243154;0;2408102;"Masculino";"[0,15)"
"259184";"2408102004017";4356986;20,4745208558826;0;2408102;"Masculino";"[0,15)"
"259190";"2408102004017";4404367;18,817055756357;0;2408102;"Feminino";"[0,15)"
"259234";"2408102004017";4655350;13,3032792645278;0;2408102;"Masculino";"[0,15)"
"259286";"2408102004017";4897754;23,9782567663924;0;2408102;"Feminino";"[0,15)"
"259498";"2408102004017";5574585;23,9111925613355;0;2408102;"Masculino";"[0,15)"
"259512";"2408102004017";5605423;6,5295118960114;0;2408102;"Masculino";"[0,15)"
"259825";"2408102004018";927480;17,7665475792725;0;2408102;"Masculino";"[0,15)"
"259897";"2408102004018";1192395;15,6108037999725;0;2408102;"Feminino";"[0,15)"
"260137";"2408102004018";2248451;23,2218609234524;0;2408102;"Feminino";"[0,15)"
"260383";"2408102004018";3087826;24,6652097122335;0;2408102;"Masculino";"[0,15)"
"260518";"2408102004018";3756533;19,6576533426226;0;2408102;"Feminino";"[0,15)"
"260711";"2408102004018";4460397;23,5773854011128;0;2408102;"Masculino";"[0,15)"
"260820";"2408102004018";4970197;12,8521417950719;0;2408102;"Masculino";"[0,15)"
"260857";"2408102004018";5130717;21,8495392948623;0;2408102;"Masculino";"[0,15)"
"260973";"2408102004018";5524540;18,4951626344123;0;2408102;"Feminino";"[0,15)"
"261102";"2408102004018";5983160;22,9457630578878;0;2408102;"Feminino";"[0,15)"
"261151";"2408102004019";44155;14,3123157893533;0;2408102;"Feminino";"[0,15)"
"261203";"2408102004019";167488;23,6580034768532;0;2408102;"Masculino";"[0,15)"
"261224";"2408102004019";191040;18,848057315247;0;2408102;"Feminino";"[0,15)"
"261327";"2408102004019";622595;18,3107504517771;0;2408102;"Masculino";"[0,15)"
"261390";"2408102004019";951925;18,3630088395815;0;2408102;"Feminino";"[0,15)"
"261488";"2408102004019";1323471;20,9447636596813;0;2408102;"Masculino";"[0,15)"
"261716";"2408102004019";2210849;26,022173396001;0;2408102;"Feminino";"[0,15)"
"261873";"2408102004019";2933971;20,6926616951643;0;2408102;"Masculino";"[0,15)"
"261891";"2408102004019";3094998;20,146786049533;0;2408102;"Feminino";"[0,15)"
"262115";"2408102004019";4120428;21,1580267165806;0;2408102;"Feminino";"[0,15)"
"262142";"2408102004019";4201740;22,6181935704143;0;2408102;"Feminino";"[0,15)"
"262191";"2408102004019";4405145;12,5499784116651;0;2408102;"Feminino";"[0,15)"
"262299";"2408102004019";4903951;23,287703304934;0;2408102;"Masculino";"[0,15)"
"262448";"2408102004019";5614540;14,8775665014798;0;2408102;"Feminino";"[0,15)"
"262537";"2408102004019";6010077;29,1903748403953;0;2408102;"Masculino";"[0,15)"
"262593";"2408102004020";39968;20,5087695612843;0;2408102;"Feminino";"[0,15)"
"262619";"2408102004020";114224;25,7268897162749;0;2408102;"Masculino";"[0,15)"
"262721";"2408102004020";455066;17,5582759043149;0;2408102;"Feminino";"[0,15)"
"262901";"2408102004020";1206763;24,1243442411246;0;2408102;"Masculino";"[0,15)"
"262955";"2408102004020";1391194;21,9684418795118;0;2408102;"Masculino";"[0,15)"
"263023";"2408102004020";1607029;32,6455456691587;0;2408102;"Masculino";"[0,15)"
"263083";"2408102004020";1881293;26,2470944652575;0;2408102;"Feminino";"[0,15)"
"263201";"2408102004020";2348959;31,8243434975667;0;2408102;"Feminino";"[0,15)"
"263234";"2408102004020";2447556;19,1349682425709;0;2408102;"Feminino";"[0,15)"
"263252";"2408102004020";2492257;15,7628534920623;0;2408102;"Feminino";"[0,15)"
"263295";"2408102004020";2628812;28,3886829251082;0;2408102;"Masculino";"[0,15)"
"263347";"2408102004020";2847446;20,8120586167197;0;2408102;"Masculino";"[0,15)"
"263379";"2408102004020";2898788;15,3926095108232;0;2408102;"Feminino";"[0,15)"
"263405";"2408102004020";2995467;19,4607363964415;0;2408102;"Masculino";"[0,15)"
"263464";"2408102004020";3336466;16,1244680858033;0;2408102;"Feminino";"[0,15)"
"263598";"2408102004020";3876085;24,2677484053708;0;2408102;"Masculino";"[0,15)"
"263850";"2408102004020";4777829;32,8376985934493;0;2408102;"Masculino";"[0,15)"
"263872";"2408102004020";4890329;19,7087666893085;0;2408102;"Masculino";"[0,15)"
"263919";"2408102004020";5020315;24,1791714161822;0;2408102;"Feminino";"[0,15)"
"263978";"2408102004020";5201525;22,0325724661461;0;2408102;"Masculino";"[0,15)"
"263996";"2408102004020";5319793;23,8805210218561;0;2408102;"Masculino";"[0,15)"
"264027";"2408102004020";5383508;14,242616241451;0;2408102;"Feminino";"[0,15)"
"264070";"2408102004020";5562467;20,7640529965921;0;2408102;"Masculino";"[0,15)"
"264119";"2408102004020";5793644;20,2983463319184;0;2408102;"Feminino";"[0,15)"
"264178";"2408102004020";6111219;17,136930619604;0;2408102;"Masculino";"[0,15)"
"264184";"2408102004020";6115192;20,0774099871462;0;2408102;"Feminino";"[0,15)"
"264205";"2408102004020";6184284;27,3505584560308;0;2408102;"Feminino";"[0,15)"
"264250";"2408102004021";126743;23,5937779562993;0;2408102;"Masculino";"[0,15)"
"264295";"2408102004021";367587;19,1066621718061;0;2408102;"Feminino";"[0,15)"
"264479";"2408102004021";1109143;18,019234373722;0;2408102;"Masculino";"[0,15)"
"264483";"2408102004021";1186243;24,1803238515968;0;2408102;"Feminino";"[0,15)"
"264508";"2408102004021";1366528;21,5743265484733;0;2408102;"Feminino";"[0,15)"
"264539";"2408102004021";1458900;15,0937758953483;0;2408102;"Masculino";"[0,15)"
"264836";"2408102004021";2767536;21,3971598338141;0;2408102;"Feminino";"[0,15)"
"264859";"2408102004021";2929916;10,6123361067446;0;2408102;"Masculino";"[0,15)"
"264893";"2408102004021";3048901;12,3426160557931;0;2408102;"Masculino";"[0,15)"
"264916";"2408102004021";3126175;15,466794626149;0;2408102;"Masculino";"[0,15)"
"264976";"2408102004021";3355722;20,3460922854571;0;2408102;"Feminino";"[0,15)"
"264984";"2408102004021";3367506;23,2520696720916;0;2408102;"Feminino";"[0,15)"
"265009";"2408102004021";3453945;25,8971200711962;0;2408102;"Feminino";"[0,15)"
"265064";"2408102004021";3690523;18,0207638879726;0;2408102;"Feminino";"[0,15)"
"265223";"2408102004021";4467450;15,2739909975636;0;2408102;"Masculino";"[0,15)"
"265312";"2408102004021";4939153;14,486220828787;0;2408102;"Feminino";"[0,15)"
"265318";"2408102004021";4970075;14,486220828787;0;2408102;"Feminino";"[0,15)"
"265342";"2408102004021";5026762;18,7458210930208;0;2408102;"Masculino";"[0,15)"
"265427";"2408102004021";5240666;22,8960748274437;0;2408102;"Feminino";"[0,15)"
"265449";"2408102004021";5357525;19,6229533275315;0;2408102;"Masculino";"[0,15)"
"265456";"2408102004021";5369931;15,5680056423419;0;2408102;"Feminino";"[0,15)"
"265572";"2408102004021";5908820;20,8914245245636;0;2408102;"Feminino";"[0,15)"
"265587";"2408102004021";5979825;17,375403705078;0;2408102;"Masculino";"[0,15)"
"265633";"2408102004021";6158145;13,7765877572609;0;2408102;"Masculino";"[0,15)"
"265640";"2408102004021";6170581;17,337475957196;0;2408102;"Feminino";"[0,15)"
"265745";"2408102004022";323051;11,4660182870876;0;2408102;"Feminino";"[0,15)"
"265842";"2408102004022";605620;18,9243242872303;0;2408102;"Masculino";"[0,15)"
"265943";"2408102004022";823099;21,1911838613004;0;2408102;"Masculino";"[0,15)"
"266047";"2408102004022";1079506;25,2939747265784;0;2408102;"Feminino";"[0,15)"
"266121";"2408102004022";1269303;22,7691014771026;0;2408102;"Feminino";"[0,15)"
"266131";"2408102004022";1304335;14,8625329851945;0;2408102;"Feminino";"[0,15)"
"266200";"2408102004022";1540338;25,057696278633;0;2408102;"Masculino";"[0,15)"
"266250";"2408102004022";1708263;28,0153122627184;0;2408102;"Masculino";"[0,15)"
"266311";"2408102004022";1956418;23,7611154496898;0;2408102;"Feminino";"[0,15)"
"266316";"2408102004022";1975747;16,3143396874315;0;2408102;"Feminino";"[0,15)"
"266510";"2408102004022";2695338;25,7433052153493;0;2408102;"Masculino";"[0,15)"
"266533";"2408102004022";2761490;18,7910075032108;0;2408102;"Feminino";"[0,15)"
"266572";"2408102004022";2885317;23,1632484628646;0;2408102;"Masculino";"[0,15)"
"266601";"2408102004022";2966054;10,1847193109659;0;2408102;"Feminino";"[0,15)"
"266608";"2408102004022";3018694;18,9849818251002;0;2408102;"Feminino";"[0,15)"
"266640";"2408102004022";3133191;18,7296841975209;0;2408102;"Feminino";"[0,15)"
"266653";"2408102004022";3147350;14,3671497006752;0;2408102;"Feminino";"[0,15)"
"266837";"2408102004022";3670022;20,6077612512532;0;2408102;"Masculino";"[0,15)"
"266863";"2408102004022";3722911;22,897778270132;0;2408102;"Masculino";"[0,15)"
"266936";"2408102004022";3857519;27,6303618671703;0;2408102;"Masculino";"[0,15)"
"266993";"2408102004022";4024361;26,1421447024423;0;2408102;"Masculino";"[0,15)"
"267089";"2408102004022";4307549;21,6408393191595;0;2408102;"Feminino";"[0,15)"
"267163";"2408102004022";4544219;12,294301206523;0;2408102;"Feminino";"[0,15)"
"267182";"2408102004022";4623596;13,0565592344878;0;2408102;"Feminino";"[0,15)"
"267277";"2408102004022";4830410;21,0674277201392;0;2408102;"Masculino";"[0,15)"
"267337";"2408102004022";4937496;18,1383737492656;0;2408102;"Masculino";"[0,15)"
"267379";"2408102004022";5032182;15,7343428764679;0;2408102;"Feminino";"[0,15)"
"267429";"2408102004022";5179913;17,1454064168777;0;2408102;"Feminino";"[0,15)"
"267562";"2408102004022";5552270;22,4097138527548;0;2408102;"Feminino";"[0,15)"
"267582";"2408102004022";5578706;14,4405696176223;0;2408102;"Feminino";"[0,15)"
"267617";"2408102004022";5634475;23,6672550539466;0;2408102;"Feminino";"[0,15)"
"267652";"2408102004022";5730762;19,9941053267844;0;2408102;"Feminino";"[0,15)"
"267717";"2408102004022";6012475;16,3746200697716;0;2408102;"Feminino";"[0,15)"
"268026";"2408102004023";348846;24,2774158732391;0;2408102;"Masculino";"[0,15)"
"268043";"2408102004023";382931;15,1231175848666;0;2408102;"Feminino";"[0,15)"
"268097";"2408102004023";444135;17,4467382888791;0;2408102;"Feminino";"[0,15)"
"268261";"2408102004023";746949;25,2233539747367;0;2408102;"Feminino";"[0,15)"
"268305";"2408102004023";831525;20,8115245853316;0;2408102;"Masculino";"[0,15)"
"268505";"2408102004023";1174001;24,1810307824508;0;2408102;"Feminino";"[0,15)"
"268528";"2408102004023";1192522;23,9073811713595;0;2408102;"Masculino";"[0,15)"
"268550";"2408102004023";1219384;14,9857813323269;0;2408102;"Feminino";"[0,15)"
"268663";"2408102004023";1386418;25,13863615957;0;2408102;"Masculino";"[0,15)"
"268739";"2408102004023";1513260;16,7614136416287;0;2408102;"Feminino";"[0,15)"
"268845";"2408102004023";1669655;18,3195461620502;0;2408102;"Masculino";"[0,15)"
"268959";"2408102004023";1882492;17,4965277853028;0;2408102;"Feminino";"[0,15)"
"268974";"2408102004023";1897937;16,4830220656794;0;2408102;"Feminino";"[0,15)"
"268989";"2408102004023";1911095;22,7277939444186;0;2408102;"Feminino";"[0,15)"
"269148";"2408102004023";2238034;22,4868086918489;0;2408102;"Feminino";"[0,15)"
"269214";"2408102004023";2320893;25,5179088027133;0;2408102;"Masculino";"[0,15)"
"269225";"2408102004023";2342151;16,2405640130421;0;2408102;"Masculino";"[0,15)"
"269254";"2408102004023";2377593;24,8123228778479;0;2408102;"Masculino";"[0,15)"
"269263";"2408102004023";2393823;26,6003032032567;0;2408102;"Masculino";"[0,15)"
"269265";"2408102004023";2394882;16,5234514159193;0;2408102;"Feminino";"[0,15)"
"269294";"2408102004023";2482531;12,7467787216012;0;2408102;"Feminino";"[0,15)"
"269304";"2408102004023";2495851;15,0344419492734;0;2408102;"Masculino";"[0,15)"
"269386";"2408102004023";2707172;20,8217296418517;0;2408102;"Masculino";"[0,15)"
"269505";"2408102004023";2885100;22,7872601374122;0;2408102;"Feminino";"[0,15)"
"269512";"2408102004023";2893724;15,433977986046;0;2408102;"Feminino";"[0,15)"
"269526";"2408102004023";2911134;18,9313261324052;0;2408102;"Masculino";"[0,15)"
"269646";"2408102004023";3119945;21,3102710347537;0;2408102;"Masculino";"[0,15)"
"269659";"2408102004023";3136960;12,1069676860439;0;2408102;"Feminino";"[0,15)"
"269692";"2408102004023";3207972;25,0788220526541;0;2408102;"Masculino";"[0,15)"
"269699";"2408102004023";3229301;18,0819551871852;0;2408102;"Masculino";"[0,15)"
"269769";"2408102004023";3370472;23,5075441233071;0;2408102;"Masculino";"[0,15)"
"269929";"2408102004023";3639615;16,2297469258557;0;2408102;"Masculino";"[0,15)"
"269970";"2408102004023";3672733;19,2141969722671;0;2408102;"Masculino";"[0,15)"
"269982";"2408102004023";3677638;15,9964141006931;0;2408102;"Feminino";"[0,15)"
"270194";"2408102004023";4029017;19,3054275933336;0;2408102;"Masculino";"[0,15)"
"270223";"2408102004023";4069511;14,037374920952;0;2408102;"Feminino";"[0,15)"
"270264";"2408102004023";4163895;13,6816285902306;0;2408102;"Feminino";"[0,15)"
"270265";"2408102004023";4163895;13,6816285902306;0;2408102;"Feminino";"[0,15)"
"270285";"2408102004023";4214054;23,6851730545384;0;2408102;"Masculino";"[0,15)"
"270338";"2408102004023";4265521;19,4633600210939;0;2408102;"Masculino";"[0,15)"
"270461";"2408102004023";4473799;12,2663590051168;0;2408102;"Feminino";"[0,15)"
"270511";"2408102004023";4575617;19,1673016870798;0;2408102;"Feminino";"[0,15)"
"270596";"2408102004023";4802410;16,7025549337164;0;2408102;"Feminino";"[0,15)"
"270601";"2408102004023";4815549;22,1769596316493;0;2408102;"Masculino";"[0,15)"
"270824";"2408102004023";5212111;19,9349833213517;0;2408102;"Masculino";"[0,15)"
"270881";"2408102004023";5268253;19,4633600210939;0;2408102;"Masculino";"[0,15)"
"270939";"2408102004023";5354954;20,1071347059702;0;2408102;"Masculino";"[0,15)"
"271079";"2408102004023";5630442;13,5909788705607;0;2408102;"Feminino";"[0,15)"
"271154";"2408102004023";5752433;19,2029892277988;0;2408102;"Masculino";"[0,15)"
"271281";"2408102004023";6020313;17,1336387565703;0;2408102;"Masculino";"[0,15)"
"232218";"2408102004001";310342;27,7298012665434;1;2408102;"Masculino";"[0,15)"
"232503";"2408102004001";1722335;23,65273447187;1;2408102;"Masculino";"[0,15)"
"232565";"2408102004001";1987026;45,5248558394959;1;2408102;"Feminino";"[0,15)"
"232650";"2408102004001";2329990;29,1100166766916;1;2408102;"Masculino";"[0,15)"
"232837";"2408102004001";3280598;16,3569215166952;1;2408102;"Masculino";"[0,15)"
"232974";"2408102004001";4000970;37,3284545329835;1;2408102;"Feminino";"[0,15)"
"233156";"2408102004001";4817843;32,3147458601669;1;2408102;"Feminino";"[0,15)"
"233470";"2408102004001";6058220;21,451851940561;1;2408102;"Masculino";"[0,15)"
"233613";"2408102004002";478161;19,767781950794;1;2408102;"Masculino";"[0,15)"
"233646";"2408102004002";621156;11,5230858151713;1;2408102;"Feminino";"[0,15)"
"233747";"2408102004002";1031629;19,6143695944805;1;2408102;"Masculino";"[0,15)"
"233831";"2408102004002";1245078;13,9505442486411;1;2408102;"Feminino";"[0,15)"
"233846";"2408102004002";1278209;29,5436186765229;1;2408102;"Masculino";"[0,15)"
"233863";"2408102004002";1319183;13,024178450172;1;2408102;"Masculino";"[0,15)"
"233952";"2408102004002";1749585;19,2729467471285;1;2408102;"Feminino";"[0,15)"
"233963";"2408102004002";1817470;20,5115951870162;1;2408102;"Feminino";"[0,15)"
"233991";"2408102004002";1935328;18,2226538344235;1;2408102;"Feminino";"[0,15)"
"233993";"2408102004002";1935328;18,2226538344235;1;2408102;"Feminino";"[0,15)"
"233999";"2408102004002";1948840;14,3491644850321;1;2408102;"Feminino";"[0,15)"
"234094";"2408102004002";2457991;19,6417886459322;1;2408102;"Masculino";"[0,15)"
"234125";"2408102004002";2629869;19,6143695944805;1;2408102;"Masculino";"[0,15)"
"234156";"2408102004002";2805596;16,3326629953408;1;2408102;"Masculino";"[0,15)"
"234211";"2408102004002";2983449;20,3945159905566;1;2408102;"Masculino";"[0,15)"
"234244";"2408102004002";3087834;13,024178450172;1;2408102;"Masculino";"[0,15)"
"234253";"2408102004002";3142325;17,3199519017986;1;2408102;"Feminino";"[0,15)"
"234343";"2408102004002";3613487;17,3701320154433;1;2408102;"Masculino";"[0,15)"
"234393";"2408102004002";3923909;18,7587506148083;1;2408102;"Masculino";"[0,15)"
"234429";"2408102004002";4062060;19,5621359391687;1;2408102;"Masculino";"[0,15)"
"234433";"2408102004002";4064428;21,7126938174564;1;2408102;"Masculino";"[0,15)"
"234450";"2408102004002";4150039;19,7228736247834;1;2408102;"Feminino";"[0,15)"
"234480";"2408102004002";4244321;15,9263616577391;1;2408102;"Feminino";"[0,15)"
"234502";"2408102004002";4381459;22,8678144729523;1;2408102;"Masculino";"[0,15)"
"234546";"2408102004002";4642036;22,2926451036997;1;2408102;"Feminino";"[0,15)"
"234562";"2408102004002";4689326;21,9599450473081;1;2408102;"Feminino";"[0,15)"
"234593";"2408102004002";4890155;20,8193749598547;1;2408102;"Feminino";"[0,15)"
"234683";"2408102004002";5258627;22,8059226276378;1;2408102;"Feminino";"[0,15)"
"234690";"2408102004002";5269334;20,6719226868766;1;2408102;"Masculino";"[0,15)"
"234709";"2408102004002";5314089;12,7446474481345;1;2408102;"Masculino";"[0,15)"
"234760";"2408102004002";5513301;20,6167453880061;1;2408102;"Feminino";"[0,15)"
"234810";"2408102004002";5664445;22,3242184608021;1;2408102;"Masculino";"[0,15)"
"234882";"2408102004002";5981755;19,0369484675171;1;2408102;"Masculino";"[0,15)"
"234891";"2408102004002";5981866;18,7557229406392;1;2408102;"Masculino";"[0,15)"
"234894";"2408102004002";5998746;16,2677845050911;1;2408102;"Masculino";"[0,15)"
"234905";"2408102004002";6067118;27,5453869237504;1;2408102;"Masculino";"[0,15)"
"234939";"2408102004003";62736;12,7797294964637;1;2408102;"Feminino";"[0,15)"
"234950";"2408102004003";102302;21,5281210984067;1;2408102;"Masculino";"[0,15)"
"234963";"2408102004003";132485;23,3927780093168;1;2408102;"Feminino";"[0,15)"
"234993";"2408102004003";212204;8,0518346416041;1;2408102;"Feminino";"[0,15)"
"235033";"2408102004003";339158;18,3267326872538;1;2408102;"Masculino";"[0,15)"
"235067";"2408102004003";509121;30,6920417054452;1;2408102;"Masculino";"[0,15)"
"235104";"2408102004003";697283;20,7434095228275;1;2408102;"Masculino";"[0,15)"
